Date,Pipeline Name,KeyPointID,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d)
2013-09-01,TCPL,KP0013,south,export,20100.0,2307.7377
2013-10-01,TCPL,KP0013,south,export,20100.0,5824.5461
2013-11-01,TCPL,KP0013,south,export,20100.0,7251.8577
2013-12-01,TCPL,KP0013,south,export,20100.0,10542.3784
2014-01-01,TCPL,KP0013,south,export,20100.0,10696.9948
2014-02-01,TCPL,KP0013,south,export,20100.0,10279.3414
2014-03-01,TCPL,KP0013,south,export,20100.0,5834.7287
2014-04-01,TCPL,KP0013,south,export,20100.0,5715.4683
2014-05-01,TCPL,KP0013,south,export,20100.0,4849.4335
2014-06-01,TCPL,KP0013,south,export,20100.0,4326.244
2014-07-01,TCPL,KP0013,south,export,20100.0,3842.1584
2014-08-01,TCPL,KP0013,south,export,20100.0,3203.391
2014-09-01,TCPL,KP0013,south,export,20100.0,2681.9713
2014-10-01,TCPL,KP0013,south,export,20100.0,3086.3132
2014-11-01,TCPL,KP0013,south,export,20100.0,6377.0047
2014-12-01,TCPL,KP0013,south,export,20100.0,7454.1255
2015-01-01,TCPL,KP0013,south,export,20100.0,7667.0484
2015-02-01,TCPL,KP0013,south,export,20100.0,7707.8929
2015-03-01,TCPL,KP0013,south,export,20100.0,3685.5187
2015-04-01,TCPL,KP0013,south,export,20100.0,2498.3177
2015-05-01,TCPL,KP0013,south,export,20100.0,1130.6671
2015-06-01,TCPL,KP0013,south,export,20100.0,2292.5837
2015-07-01,TCPL,KP0013,south,export,20100.0,1256.4665
2015-08-01,TCPL,KP0013,south,export,20100.0,2544.8794
2015-09-01,TCPL,KP0013,south,export,20100.0,2346.9457
2015-10-01,TCPL,KP0013,south,export,20100.0,2292.8952
2015-11-01,TCPL,KP0013,south,export,20100.0,4773.7293
2015-12-01,TCPL,KP0013,south,export,20100.0,7564.7242
2016-01-01,TCPL,KP0013,south,export,20100.0,8148.7081
2016-02-01,TCPL,KP0013,south,export,20100.0,7347.6472
2016-03-01,TCPL,KP0013,south,export,20100.0,4690.0319
2016-04-01,TCPL,KP0013,south,export,20100.0,3826.6283
2016-05-01,TCPL,KP0013,south,export,20100.0,6469.9419
2016-06-01,TCPL,KP0013,south,export,20100.0,10154.754
2016-07-01,TCPL,KP0013,south,export,20100.0,11675.321
2016-08-01,TCPL,KP0013,south,export,20100.0,10937.3861
2016-09-01,TCPL,KP0013,south,export,20100.0,12000.62
2016-10-01,TCPL,KP0013,south,export,20100.0,10397.0058
2016-11-01,TCPL,KP0013,south,export,20100.0,11176.727
2016-12-01,TCPL,KP0013,south,export,20100.0,11823.0174
2017-01-01,TCPL,KP0013,south,export,20100.0,12688.7788
2017-02-01,TCPL,KP0013,south,export,20100.0,13029.7951
2017-03-01,TCPL,KP0013,south,export,20100.0,12454.3733
2017-04-01,TCPL,KP0013,south,export,20100.0,10499.023
2017-05-01,TCPL,KP0013,south,export,20100.0,11419.3005
2017-06-01,TCPL,KP0013,south,export,20100.0,10067.0898
2017-07-01,TCPL,KP0013,south,export,20100.0,9706.967
2017-08-01,TCPL,KP0013,south,export,20100.0,10205.6822
2017-09-01,TCPL,KP0013,south,export,20100.0,9606.7288
2017-10-01,TCPL,KP0013,south,export,20100.0,9711.238
2017-11-01,TCPL,KP0013,south,export,20100.0,8659.6107
2017-12-01,TCPL,KP0013,south,export,20100.0,9623.4626
2018-01-01,TCPL,KP0013,south,export,20100.0,9636.311
2018-02-01,TCPL,KP0013,south,export,20100.0,9403.5565
2018-03-01,TCPL,KP0013,south,export,20100.0,7943.7236
2018-04-01,TCPL,KP0013,south,export,20100.0,9389.8991
2018-05-01,TCPL,KP0013,south,export,20100.0,8043.811
2018-06-01,TCPL,KP0013,south,export,20100.0,9202.6457
2018-07-01,TCPL,KP0013,south,export,20100.0,10020.2619
2018-08-01,TCPL,KP0013,south,export,20100.0,7848.2346
2018-09-01,TCPL,KP0013,south,export,20100.0,7426.9578
2018-10-01,TCPL,KP0013,south,export,20100.0,6086.0596
2018-11-01,TCPL,KP0013,south,export,20100.0,6076.2753
2018-12-01,TCPL,KP0013,south,export,20100.0,7460.0589
2019-01-01,TCPL,KP0013,south,export,20100.0,9542.0199
2019-02-01,TCPL,KP0013,south,export,20100.0,9313.5865
2019-03-01,TCPL,KP0013,south,export,20100.0,7350.032
2019-04-01,TCPL,KP0013,south,export,20100.0,9202.9808
2019-05-01,TCPL,KP0013,south,export,20100.0,8247.8267
2019-06-01,TCPL,KP0013,south,export,20100.0,7175.0779
2019-07-01,TCPL,KP0013,south,export,20100.0,8283.2018
2019-08-01,TCPL,KP0013,south,export,20100.0,8272.9828
2019-09-01,TCPL,KP0013,south,export,20100.0,6338.1319
2019-10-01,TCPL,KP0013,south,export,20100.0,5210.7474
2019-11-01,TCPL,KP0013,south,export,20100.0,8766.3258
2019-12-01,TCPL,KP0013,south,export,20100.0,8662.9787
2020-01-01,TCPL,KP0013,south,export,20100.0,8287.5782
2020-02-01,TCPL,KP0013,south,export,20100.0,8312.7224
2020-03-01,TCPL,KP0013,south,export,20100.0,6167.3999
2020-04-01,TCPL,KP0013,south,export,20100.0,4379.7374
2020-05-01,TCPL,KP0013,south,export,20100.0,3302.4573
2020-06-01,TCPL,KP0013,south,export,20100.0,3291.7754
2020-07-01,TCPL,KP0013,south,export,20100.0,3273.324
2020-08-01,TCPL,KP0013,south,export,20100.0,4003.7604
2020-09-01,TCPL,KP0013,south,export,20100.0,3463.8985
2020-10-01,TCPL,KP0013,south,export,20100.0,5405.5628
2020-11-01,TCPL,KP0013,south,export,20100.0,8636.3838
2020-12-01,TCPL,KP0013,south,export,20100.0,11531.8332
2021-01-01,TCPL,KP0013,south,export,20100.0,11621.1466
2021-02-01,TCPL,KP0013,south,export,20100.0,11518.1034
2021-03-01,TCPL,KP0013,south,export,20100.0,7990.1998
2021-04-01,TCPL,KP0013,south,export,20100.0,5335.71
2021-05-01,TCPL,KP0013,south,export,20100.0,4508.1299
2021-06-01,TCPL,KP0013,south,export,20100.0,4236.6268
2021-07-01,TCPL,KP0013,south,export,20100.0,7316.8949
2021-08-01,TCPL,KP0013,south,export,20100.0,3903.0371
2021-09-01,TCPL,KP0013,south,export,20100.0,11143.9746
2021-10-01,TCPL,KP0013,south,export,20100.0,8079.4438
2021-11-01,TCPL,KP0013,south,export,20100.0,11964.3406
2021-12-01,TCPL,KP0013,south,export,20100.0,11040.6447
2022-01-01,TCPL,KP0013,south,export,20100.0,12182.4194
2022-02-01,TCPL,KP0013,south,export,20100.0,12347.6429
2022-03-01,TCPL,KP0013,south,export,20100.0,9067.6774
2022-04-01,TCPL,KP0013,south,export,20100.0,7769.2426
2022-05-01,TCPL,KP0013,south,export,20100.0,8955.7026
2022-06-01,TCPL,KP0013,south,export,20100.0,8820.6992
2022-07-01,TCPL,KP0013,south,export,20100.0,8431.5806
2022-08-01,TCPL,KP0013,south,export,20100.0,9223.9355
2022-09-01,TCPL,KP0013,south,export,20100.0,11600.4667
2022-10-01,TCPL,KP0013,south,export,20100.0,10450.7994
2022-11-01,TCPL,KP0013,south,export,20100.0,8479.5607
2022-12-01,TCPL,KP0013,south,export,20100.0,11161.1554
2023-01-01,TCPL,KP0013,south,export,20100.0,9975.096
2023-02-01,TCPL,KP0013,south,export,20100.0,9852.183
2023-03-01,TCPL,KP0013,south,export,20100.0,8405.3439
2023-04-01,TCPL,KP0013,south,export,20100.0,5020.8538
2023-05-01,TCPL,KP0013,south,export,20100.0,4841.3986
2023-06-01,TCPL,KP0013,south,export,20100.0,5003.7656
2023-07-01,TCPL,KP0013,south,export,20100.0,7949.8542
2023-08-01,TCPL,KP0013,south,export,20100.0,8141.8879
2023-09-01,TCPL,KP0013,south,export,20100.0,7991.4774
2006-01-01,TCPL,KP0014,south,export,83380.0,62856.5781
2006-02-01,TCPL,KP0014,south,export,83380.0,60481.0886
2006-03-01,TCPL,KP0014,south,export,83380.0,58245.9048
2006-04-01,TCPL,KP0014,south,export,83380.0,60257.6313
2006-05-01,TCPL,KP0014,south,export,83380.0,59942.6213
2006-06-01,TCPL,KP0014,south,export,83380.0,61197.0097
2006-07-01,TCPL,KP0014,south,export,83380.0,60535.5619
2006-08-01,TCPL,KP0014,south,export,83380.0,60573.3274
2006-09-01,TCPL,KP0014,south,export,83380.0,61952.7403
2006-10-01,TCPL,KP0014,south,export,83380.0,57382.4477
2006-11-01,TCPL,KP0014,south,export,83380.0,53568.968
2006-12-01,TCPL,KP0014,south,export,83380.0,50440.9084
2007-01-01,TCPL,KP0014,south,export,83380.0,55339.4852
2007-02-01,TCPL,KP0014,south,export,83380.0,57464.4929
2007-03-01,TCPL,KP0014,south,export,83380.0,60117.4761
2007-04-01,TCPL,KP0014,south,export,83380.0,59073.843
2007-05-01,TCPL,KP0014,south,export,83380.0,59416.1826
2007-06-01,TCPL,KP0014,south,export,83380.0,59211.1927
2007-07-01,TCPL,KP0014,south,export,83380.0,59687.3242
2007-08-01,TCPL,KP0014,south,export,83380.0,60808.3687
2007-09-01,TCPL,KP0014,south,export,83380.0,61012.4887
2007-10-01,TCPL,KP0014,south,export,83380.0,53444.6258
2007-11-01,TCPL,KP0014,south,export,83380.0,48383.4527
2007-12-01,TCPL,KP0014,south,export,83380.0,47227.5806
2008-01-01,TCPL,KP0014,south,export,83380.0,43219.3784
2008-02-01,TCPL,KP0014,south,export,83380.0,44770.1769
2008-03-01,TCPL,KP0014,south,export,83380.0,52972.8423
2008-04-01,TCPL,KP0014,south,export,83380.0,51727.952
2008-05-01,TCPL,KP0014,south,export,83380.0,58280.259
2008-06-01,TCPL,KP0014,south,export,83380.0,60444.2173
2008-07-01,TCPL,KP0014,south,export,83380.0,59634.4865
2008-08-01,TCPL,KP0014,south,export,83380.0,59266.3355
2008-09-01,TCPL,KP0014,south,export,83380.0,59884.327
2008-10-01,TCPL,KP0014,south,export,83380.0,56350.0868
2008-11-01,TCPL,KP0014,south,export,83380.0,42264.1433
2008-12-01,TCPL,KP0014,south,export,83380.0,32814.2903
2009-01-01,TCPL,KP0014,south,export,83380.0,43314.7287
2009-02-01,TCPL,KP0014,south,export,83380.0,52942.4271
2009-03-01,TCPL,KP0014,south,export,83380.0,52027.7306
2009-04-01,TCPL,KP0014,south,export,83380.0,51155.0827
2009-05-01,TCPL,KP0014,south,export,83380.0,52985.04
2009-06-01,TCPL,KP0014,south,export,83380.0,57069.8253
2009-07-01,TCPL,KP0014,south,export,83380.0,39735.7081
2009-08-01,TCPL,KP0014,south,export,83380.0,45777.1355
2009-09-01,TCPL,KP0014,south,export,83380.0,44547.7987
2009-10-01,TCPL,KP0014,south,export,83380.0,29546.8594
2009-11-01,TCPL,KP0014,south,export,83380.0,37324.8967
2009-12-01,TCPL,KP0014,south,export,83380.0,27164.5287
2010-01-01,TCPL,KP0014,south,export,83380.0,26145.1623
2010-02-01,TCPL,KP0014,south,export,83380.0,26195.7832
2010-03-01,TCPL,KP0014,south,export,83380.0,45416.0897
2010-04-01,TCPL,KP0014,south,export,83380.0,46913.2427
2010-05-01,TCPL,KP0014,south,export,83380.0,53787.1268
2010-06-01,TCPL,KP0014,south,export,83380.0,51794.819
2010-07-01,TCPL,KP0014,south,export,83380.0,58168.4258
2010-08-01,TCPL,KP0014,south,export,83380.0,52323.8577
2010-09-01,TCPL,KP0014,south,export,83380.0,53608.894
2010-10-01,TCPL,KP0014,south,export,83380.0,46823.1135
2010-11-01,TCPL,KP0014,south,export,83380.0,13537.1507
2010-11-01,TCPL,KP0014,north,import,20180.0,0.0
2010-12-01,TCPL,KP0014,south,export,83380.0,20328.4203
2010-12-01,TCPL,KP0014,north,import,20180.0,0.0007
2011-01-01,TCPL,KP0014,south,export,83380.0,24399.9016
2011-01-01,TCPL,KP0014,north,import,20180.0,0.0
2011-02-01,TCPL,KP0014,south,export,83380.0,30812.5989
2011-02-01,TCPL,KP0014,north,import,20180.0,0.0004
2011-03-01,TCPL,KP0014,south,export,83380.0,32453.4939
2011-03-01,TCPL,KP0014,north,import,20180.0,0.0134
2011-04-01,TCPL,KP0014,south,export,83380.0,35978.8897
2011-04-01,TCPL,KP0014,north,import,20180.0,0.0
2011-05-01,TCPL,KP0014,south,export,83380.0,39434.2045
2011-05-01,TCPL,KP0014,north,import,20180.0,0.0
2011-06-01,TCPL,KP0014,south,export,83380.0,46176.665
2011-06-01,TCPL,KP0014,north,import,20180.0,0.0
2011-07-01,TCPL,KP0014,south,export,83380.0,40393.5135
2011-07-01,TCPL,KP0014,north,import,20180.0,0.0
2011-08-01,TCPL,KP0014,south,export,83380.0,42201.9281
2011-08-01,TCPL,KP0014,north,import,20180.0,0.0
2011-09-01,TCPL,KP0014,south,export,83380.0,44337.7487
2011-09-01,TCPL,KP0014,north,import,20180.0,0.0
2011-10-01,TCPL,KP0014,south,export,83380.0,37261.9197
2011-10-01,TCPL,KP0014,north,import,20180.0,0.0
2011-11-01,TCPL,KP0014,south,export,83380.0,14812.1333
2011-11-01,TCPL,KP0014,north,import,20180.0,0.0
2011-12-01,TCPL,KP0014,south,export,83380.0,14057.611
2011-12-01,TCPL,KP0014,north,import,20180.0,0.0
2012-01-01,TCPL,KP0014,south,export,83380.0,2794.8961
2012-01-01,TCPL,KP0014,north,import,20180.0,1983.2819
2012-02-01,TCPL,KP0014,south,export,83380.0,3573.2707
2012-02-01,TCPL,KP0014,north,import,20180.0,0.0
2012-03-01,TCPL,KP0014,south,export,83380.0,12247.1935
2012-03-01,TCPL,KP0014,north,import,20180.0,0.0
2012-04-01,TCPL,KP0014,south,export,83380.0,29904.1503
2012-04-01,TCPL,KP0014,north,import,20180.0,0.0
2012-05-01,TCPL,KP0014,south,export,83380.0,32502.2068
2012-05-01,TCPL,KP0014,north,import,20180.0,0.0
2012-06-01,TCPL,KP0014,south,export,83380.0,31186.282
2012-06-01,TCPL,KP0014,north,import,20180.0,0.0
2012-07-01,TCPL,KP0014,south,export,83380.0,30592.0197
2012-07-01,TCPL,KP0014,north,import,20180.0,0.0
2012-08-01,TCPL,KP0014,south,export,83380.0,31696.9013
2012-08-01,TCPL,KP0014,north,import,20180.0,0.0
2012-09-01,TCPL,KP0014,south,export,83380.0,31326.9857
2012-09-01,TCPL,KP0014,north,import,20180.0,0.0
2012-10-01,TCPL,KP0014,south,export,83380.0,25171.3903
2012-10-01,TCPL,KP0014,north,import,20180.0,0.0
2012-11-01,TCPL,KP0014,south,export,83380.0,142.9453
2012-11-01,TCPL,KP0014,north,import,20180.0,6958.3057
2012-12-01,TCPL,KP0014,south,export,83380.0,0.0
2012-12-01,TCPL,KP0014,north,import,20180.0,5004.2119
2013-01-01,TCPL,KP0014,south,export,83380.0,0.0
2013-01-01,TCPL,KP0014,north,import,20180.0,13618.8316
2013-02-01,TCPL,KP0014,south,export,83380.0,0.0
2013-02-01,TCPL,KP0014,north,import,20180.0,11727.1507
2013-03-01,TCPL,KP0014,south,export,83380.0,0.0
2013-03-01,TCPL,KP0014,north,import,20180.0,9970.2568
2013-04-01,TCPL,KP0014,south,export,83380.0,4751.3987
2013-04-01,TCPL,KP0014,north,import,20180.0,221.341
2013-05-01,TCPL,KP0014,south,export,83380.0,25966.3452
2013-05-01,TCPL,KP0014,north,import,20180.0,0.0
2013-06-01,TCPL,KP0014,south,export,83380.0,21788.4773
2013-06-01,TCPL,KP0014,north,import,20180.0,0.0
2013-07-01,TCPL,KP0014,south,export,83380.0,7076.2816
2013-07-01,TCPL,KP0014,north,import,20180.0,0.0
2013-08-01,TCPL,KP0014,south,export,83380.0,12230.9297
2013-08-01,TCPL,KP0014,north,import,20180.0,0.0
2013-09-01,TCPL,KP0014,south,export,83380.0,19891.725
2013-09-01,TCPL,KP0014,north,import,20180.0,0.0001
2013-10-01,TCPL,KP0014,south,export,83380.0,21365.3532
2013-10-01,TCPL,KP0014,north,import,20180.0,0.0
2013-11-01,TCPL,KP0014,south,export,83380.0,7158.0613
2013-11-01,TCPL,KP0014,north,import,20180.0,1840.0183
2013-12-01,TCPL,KP0014,south,export,83380.0,0.0
2013-12-01,TCPL,KP0014,north,import,20180.0,6025.1871
2014-01-01,TCPL,KP0014,south,export,83380.0,1818.4077
2014-01-01,TCPL,KP0014,north,import,20180.0,1577.1465
2014-02-01,TCPL,KP0014,south,export,83380.0,10584.7725
2014-02-01,TCPL,KP0014,north,import,20180.0,0.0
2014-03-01,TCPL,KP0014,south,export,83380.0,22528.7516
2014-03-01,TCPL,KP0014,north,import,20180.0,0.0
2014-04-01,TCPL,KP0014,south,export,83380.0,21932.4463
2014-04-01,TCPL,KP0014,north,import,20180.0,0.0
2014-05-01,TCPL,KP0014,south,export,83380.0,28462.2797
2014-05-01,TCPL,KP0014,north,import,20180.0,0.0
2014-06-01,TCPL,KP0014,south,export,83380.0,30664.055
2014-06-01,TCPL,KP0014,north,import,20180.0,0.0
2014-07-01,TCPL,KP0014,south,export,83380.0,26684.0858
2014-07-01,TCPL,KP0014,north,import,20180.0,0.0
2014-08-01,TCPL,KP0014,south,export,83380.0,29167.0448
2014-08-01,TCPL,KP0014,north,import,20180.0,0.0
2014-09-01,TCPL,KP0014,south,export,83380.0,25547.35
2014-09-01,TCPL,KP0014,north,import,20180.0,0.0
2014-10-01,TCPL,KP0014,south,export,83380.0,21587.3958
2014-10-01,TCPL,KP0014,north,import,20180.0,0.0
2014-11-01,TCPL,KP0014,south,export,83380.0,10352.0967
2014-11-01,TCPL,KP0014,north,import,20180.0,0.0
2014-12-01,TCPL,KP0014,south,export,83380.0,6737.9926
2014-12-01,TCPL,KP0014,north,import,20180.0,0.0
2015-01-01,TCPL,KP0014,south,export,83380.0,1206.4965
2015-01-01,TCPL,KP0014,north,import,20180.0,2279.0884
2015-02-01,TCPL,KP0014,south,export,83380.0,269.1729
2015-02-01,TCPL,KP0014,north,import,20180.0,4305.0161
2015-03-01,TCPL,KP0014,south,export,83380.0,5369.8284
2015-03-01,TCPL,KP0014,north,import,20180.0,220.0584
2015-04-01,TCPL,KP0014,south,export,83380.0,11817.9293
2015-04-01,TCPL,KP0014,north,import,20180.0,0.0
2015-05-01,TCPL,KP0014,south,export,83380.0,15977.8532
2015-05-01,TCPL,KP0014,north,import,20180.0,0.0
2015-06-01,TCPL,KP0014,south,export,83380.0,15541.909
2015-06-01,TCPL,KP0014,north,import,20180.0,0.0
2015-07-01,TCPL,KP0014,south,export,83380.0,18372.6216
2015-07-01,TCPL,KP0014,north,import,20180.0,0.0
2015-08-01,TCPL,KP0014,south,export,83380.0,16675.7223
2015-08-01,TCPL,KP0014,north,import,20180.0,0.0
2015-09-01,TCPL,KP0014,south,export,83380.0,22591.365
2015-09-01,TCPL,KP0014,north,import,20180.0,0.0
2015-10-01,TCPL,KP0014,south,export,83380.0,17868.6606
2015-10-01,TCPL,KP0014,north,import,20180.0,0.0
2015-11-01,TCPL,KP0014,south,export,83380.0,11005.0727
2015-11-01,TCPL,KP0014,north,import,20180.0,0.0
2015-12-01,TCPL,KP0014,south,export,83380.0,4071.4568
2015-12-01,TCPL,KP0014,north,import,20180.0,0.0
2016-01-01,TCPL,KP0014,south,export,83380.0,50.8871
2016-01-01,TCPL,KP0014,north,import,20180.0,4442.0226
2016-02-01,TCPL,KP0014,south,export,83380.0,0.0
2016-02-01,TCPL,KP0014,north,import,20180.0,2624.7069
2016-03-01,TCPL,KP0014,south,export,83380.0,4221.9606
2016-03-01,TCPL,KP0014,north,import,20180.0,1524.1677
2016-04-01,TCPL,KP0014,south,export,83380.0,6469.214
2016-04-01,TCPL,KP0014,north,import,20180.0,0.0
2016-05-01,TCPL,KP0014,south,export,83380.0,13622.7387
2016-05-01,TCPL,KP0014,north,import,20180.0,0.0
2016-06-01,TCPL,KP0014,south,export,83380.0,19370.5947
2016-06-01,TCPL,KP0014,north,import,20180.0,0.0
2016-07-01,TCPL,KP0014,south,export,83380.0,18133.9558
2016-07-01,TCPL,KP0014,north,import,20180.0,0.0
2016-08-01,TCPL,KP0014,south,export,83380.0,15428.5013
2016-08-01,TCPL,KP0014,north,import,20180.0,0.0
2016-09-01,TCPL,KP0014,south,export,83380.0,16030.8823
2016-09-01,TCPL,KP0014,north,import,20180.0,0.0
2016-10-01,TCPL,KP0014,south,export,83380.0,15230.8116
2016-10-01,TCPL,KP0014,north,import,20180.0,0.0
2016-11-01,TCPL,KP0014,south,export,83380.0,14188.068
2016-11-01,TCPL,KP0014,north,import,20180.0,0.0
2016-12-01,TCPL,KP0014,south,export,83380.0,7360.2229
2016-12-01,TCPL,KP0014,north,import,20180.0,0.0
2017-01-01,TCPL,KP0014,south,export,83380.0,11965.055
2017-01-01,TCPL,KP0014,north,import,20180.0,0.0
2017-02-01,TCPL,KP0014,south,export,83380.0,13408.8012
2017-02-01,TCPL,KP0014,north,import,20180.0,0.0
2017-03-01,TCPL,KP0014,south,export,83380.0,15679.2216
2017-03-01,TCPL,KP0014,north,import,20180.0,0.0
2017-04-01,TCPL,KP0014,south,export,83380.0,27620.8775
2017-04-01,TCPL,KP0014,north,import,20180.0,0.0
2017-05-01,TCPL,KP0014,south,export,83380.0,29940.1982
2017-05-01,TCPL,KP0014,north,import,20180.0,0.0
2017-06-01,TCPL,KP0014,south,export,83380.0,23944.8383
2017-06-01,TCPL,KP0014,north,import,20180.0,0.0
2017-07-01,TCPL,KP0014,south,export,83380.0,28124.3902
2017-07-01,TCPL,KP0014,north,import,20180.0,0.0
2017-08-01,TCPL,KP0014,south,export,83380.0,31919.0042
2017-08-01,TCPL,KP0014,north,import,20180.0,0.0
2017-09-01,TCPL,KP0014,south,export,83380.0,34090.6217
2017-09-01,TCPL,KP0014,north,import,20180.0,0.0
2017-10-01,TCPL,KP0014,south,export,83380.0,34640.9295
2017-10-01,TCPL,KP0014,north,import,20180.0,0.0
2017-11-01,TCPL,KP0014,south,export,83380.0,32920.4992
2017-11-01,TCPL,KP0014,north,import,20180.0,0.0
2017-12-01,TCPL,KP0014,south,export,83380.0,27070.7889
2017-12-01,TCPL,KP0014,north,import,20180.0,0.0
2018-01-01,TCPL,KP0014,south,export,83380.0,28139.311
2018-01-01,TCPL,KP0014,north,import,20180.0,0.0
2018-02-01,TCPL,KP0014,south,export,83380.0,31504.0474
2018-02-01,TCPL,KP0014,north,import,20180.0,0.0
2018-03-01,TCPL,KP0014,south,export,83380.0,32912.6444
2018-03-01,TCPL,KP0014,north,import,20180.0,0.0
2018-04-01,TCPL,KP0014,south,export,83380.0,38570.8738
2018-04-01,TCPL,KP0014,north,import,20180.0,0.0
2018-05-01,TCPL,KP0014,south,export,83380.0,36492.6979
2018-05-01,TCPL,KP0014,north,import,20180.0,0.0
2018-06-01,TCPL,KP0014,south,export,83380.0,35906.4674
2018-06-01,TCPL,KP0014,north,import,20180.0,0.0
2018-07-01,TCPL,KP0014,south,export,83380.0,37201.8496
2018-07-01,TCPL,KP0014,north,import,20180.0,0.0
2018-08-01,TCPL,KP0014,south,export,83380.0,35864.9514
2018-08-01,TCPL,KP0014,north,import,20180.0,0.0
2018-09-01,TCPL,KP0014,south,export,83380.0,33387.4855
2018-09-01,TCPL,KP0014,north,import,20180.0,0.0
2018-10-01,TCPL,KP0014,south,export,83380.0,30332.6737
2018-10-01,TCPL,KP0014,north,import,20180.0,0.0
2018-11-01,TCPL,KP0014,south,export,83380.0,25358.1339
2018-11-01,TCPL,KP0014,north,import,20180.0,0.0
2018-12-01,TCPL,KP0014,south,export,83380.0,29144.7053
2018-12-01,TCPL,KP0014,north,import,20180.0,0.0
2019-01-01,TCPL,KP0014,south,export,83380.0,22928.9955
2019-01-01,TCPL,KP0014,north,import,20180.0,0.0
2019-02-01,TCPL,KP0014,south,export,83380.0,17336.1795
2019-02-01,TCPL,KP0014,north,import,20180.0,0.0
2019-03-01,TCPL,KP0014,south,export,83380.0,26335.4071
2019-03-01,TCPL,KP0014,north,import,20180.0,0.0
2019-04-01,TCPL,KP0014,south,export,83380.0,35299.0302
2019-04-01,TCPL,KP0014,north,import,20180.0,0.0
2019-05-01,TCPL,KP0014,south,export,83380.0,35931.2994
2019-05-01,TCPL,KP0014,north,import,20180.0,0.0
2019-06-01,TCPL,KP0014,south,export,83380.0,34660.1343
